layer,head,entropy_mean,entropy_std,rtas_mean,rtas_std
decoder_attn_12,14,1.3868748096227645,0.0413718704602552,0.09343597319442778,0.026201506027513206
decoder_attn_12,15,1.5932967920303345,0.05521793030705223,0.17083633793517947,0.04225147264937135
decoder_attn_13,0,1.8896437278985978,0.053648146331898613,0.3082587479054928,0.060782321955560416
decoder_attn_13,1,2.286966613292694,0.07411202384019526,0.3450837321020663,0.09199941426780578
decoder_attn_13,2,2.036109569787979,0.06906756507508797,0.408740493953228,0.06674736664622499
decoder_attn_13,3,1.907006210565567,0.04950707862018278,0.3600750956684351,0.052978482297104584
decoder_attn_13,4,1.6991462813615799,0.028155362437160672,0.22836204923689365,0.04369893091959203
decoder_attn_13,5,1.708188530564308,0.03564320362546488,0.2764475052058697,0.05254892813029511
decoder_attn_13,6,1.9304029601812362,0.04137334352537868,0.34739837534725665,0.051848517398298315
decoder_attn_13,7,1.933350725531578,0.024278868112164818,0.3585208066180348,0.05456757544562917
decoder_attn_13,8,2.468519284963608,0.054644090344749506,0.5392908553406596,0.10475484934817839
decoder_attn_13,9,2.6789850754737854,0.0859880415568885,0.47315109375864267,0.156338756574251
decoder_attn_13,10,1.7199831725358963,0.0543719714035657,0.2785863690637052,0.06611971732354015
decoder_attn_13,11,1.8809354560375213,0.045666217708749755,0.33366573756560686,0.08255007579534775
decoder_attn_13,12,1.5956985082626343,0.024024275601089655,0.3616484202444553,0.058639268300215326
decoder_attn_13,13,1.8611690919399262,0.05124499825734659,0.3568033989146352,0.061391809981475975
decoder_attn_13,14,1.8268869289159775,0.06667118968129679,0.4535103026777506,0.06952225796509202
decoder_attn_13,15,2.3677041218280794,0.06573213512328523,0.49063204567879437,0.07378613532458136
decoder_attn_14,0,1.6697103296518325,0.04018501373891652,0.31432921988889573,0.052655791449507355
decoder_attn_14,1,1.627172110080719,0.03852066745239194,0.22630381168797611,0.037950950202233553
decoder_attn_14,2,2.631999098300934,0.059819712917395115,0.41870131112635134,0.08280691546800854
decoder_attn_14,3,2.1233020153045654,0.05242108538679003,0.3718411725386977,0.06290899551322274
